1599801300,11460.5,11475.35,11451.35,11474.5,0
1599802200,11478.7,11479.95,11449.05,11457.3,0
1599803100,11457.7,11465.35,11452.15,11456,0
1599804000,11455.8,11456.1,11438.2,11441.5,0
1599804900,11441.2,11450.8,11433,11442.9,0
1599805800,11443.1,11459.55,11433.2,11455.2,0
1599806700,11455,11466.45,11452.9,11458.4,0
1599807600,11458.8,11462.5,11449.85,11461.8,0
1599808500,11461.7,11471.95,11456.85,11462.9,0
1599809400,11462.5,11462.55,11422.75,11429.7,0
1599810300,11429.3,11442.95,11421.45,11439.1,0
1599811200,11438.6,11449.4,11429.2,11446.9,0
1599812100,11446.7,11447.4,11419.9,11437,0
1599813000,11437,11460.3,11435.75,11459.5,0
1599813900,11459.8,11470.05,11439.6,11446.2,0
1599814800,11446.3,11458.4,11437,11446.8,0
1599815700,11447.5,11468,11446.85,11457.9,0
1599816600,11458.5,11478.5,11454.6,11470.2,0
1599817500,11470.5,11471,11453.35,11454.8,0
1600055100,11540.2,11563.35,11528.55,11549.2,0
1600056000,11548.5,11560.85,11531.65,11540.3,0
1600056900,11540.8,11541.4,11516.9,11525.7,0
1600057800,11526.2,11537.8,11525.2,11529.3,0
1600058700,11530,11550,11528.35,11541.3,0
1600059600,11541.7,11551.75,11538.5,11545,0
1600060500,11544.5,11549.85,11536.55,11541.6,0
1600061400,11541.5,11544.6,11533.4,11540.7,0
1600062300,11540.8,11544.55,11534.05,11539.6,0
1600063200,11539.9,11566.6,11539.2,11561.2,0
1600064100,11561.1,11568.9,11550.3,11561.5,0
1600065000,11561.3,11565.55,11549.05,11554.2,0
1600065900,11553.2,11555.75,11533.1,11538.2,0
1600066800,11538,11546.8,11535.55,11538,0
1600067700,11538.6,11547.35,11535.55,11547,0
1600068600,11546.7,11551.25,11530.65,11536.8,0
1600069500,11537.4,11537.85,11515.35,11521.5,0
1600070400,11517,11521.05,11493.85,11504.7,0
1600071300,11504.6,11516.55,11501.8,11508.5,0
1600072200,11508.7,11515.55,11421.85,11442.8,0
1600073100,11442.5,11449.8,11383.55,11408.8,0
1600074000,11409.2,11432,11402.65,11424.1,0
1600074900,11424.1,11451.85,11416,11445.9,0
1600075800,11445.8,11478.95,11435.55,11446.2,0
1600076700,11446.5,11449,11410.4,11422.1,0
1600141500,11487.2,11500,11462.7,11492.3,0
1600142400,11492.8,11510.55,11484.55,11499.4,0
1600143300,11499,11507.9,11480.6,11485.5,0
1600144200,11486.1,11491.9,11470.3,11484.2,0
1600145100,11485,11491.95,11473.65,11477.5,0
1600146000,11477.2,11482.85,11452.25,11458.5,0
1600146900,11458.7,11468.2,11442.25,11462.2,0
1600147800,11462,11473.85,11462.05,11464.2,0
1600148700,11464.2,11473.3,11457.9,11471.3,0
1600149600,11471.2,11501.6,11471.2,11491.8,0
1600150500,11491.7,11504.65,11481.85,11484.2,0
1600151400,11483.5,11500.9,11480,11486.5,0
1600152300,11487,11499.95,11484.3,11494.7,0
1600153200,11494.8,11506.55,11490.6,11497.8,0
1600154100,11498.2,11506.6,11495.65,11501.4,0
1600155000,11501.3,11514.45,11464.85,11478.5,0
1600155900,11479,11492.5,11467.3,11490.1,0
1600156800,11489.8,11503.1,11483.45,11490,0
1600157700,11490.3,11505.3,11484.45,11493.2,0
1600158600,11492.8,11523.55,11492.5,11517.8,0
1600159500,11518,11529.5,11503.55,11524.7,0
1600160400,11527.3,11534.55,11512.95,11513.2,0
1600161300,11511.1,11531.45,11510.85,11525.3,0
1600162200,11525.2,11531.6,11510.4,11520.7,0
1600163100,11520.8,11535.95,11512.85,11533,0
1600227900,11538.5,11546.55,11516.75,11530.3,0
1600228800,11529.6,11540.95,11526.8,11538.2,0
1600229700,11539,11552.45,11538.3,11551.5,0
1600230600,11550.7,11556.2,11537.85,11544.3,0
1600231500,11544.2,11558.65,11538.3,11553.5,0
1600232400,11552.8,11570.35,11547.3,11556.7,0
1600233300,11557.2,11565.7,11552.85,11556.1,0
1600234200,11555.8,11564.2,11537.4,11540.3,0
1600235100,11540,11556.95,11536.65,11555.8,0
1600236000,11555.1,11558.85,11541.05,11542.5,0
1600236900,11543,11543.05,11523.75,11537.1,0
1600237800,11537.2,11547.4,11531.8,11546,0
1600238700,11546.4,11558.15,11546.4,11551.9,0
1600239600,11552,11564.35,11542.8,11557,0
1600240500,11556.4,11582.9,11556.1,11573.4,0
1600241400,11573.1,11576.55,11563.7,11563.7,0
1600242300,11563.9,11570.9,11556.05,11558.4,0
1600243200,11558.7,11582.3,11552.55,11581.3,0
1600244100,11581.4,11591.1,11573.1,11574,0
1600245000,11574.3,11591.8,11571.5,11590,0
1600245900,11590,11599.3,11581.25,11597,0
1600246800,11596.8,11604.2,11585.05,11601,0
1600247700,11601.3,11617.5,11594.7,11612.3,0
